student_id,name,gender,age,subject,exam_score,exam_date,region,grade_level,school
8382,Teresa Watson,Male,23,Computer,52.62,2025-02-04,Stephaniebury,Year 4,"Welch, Lowe and Pope"
4795,David Lopez,Female,25,Math,40.9,2025-05-11,Petersonfort,Year 3,"Mcintyre, Munoz and Snyder"
4048,Monique Li,Male,22,Computer,91.64,2025-07-30,Liuchester,Year 3,"Wheeler, Williams and Perez"
6990,Amanda Cochran,Female,19,History,88.99,2024-11-03,Mathewside,Year 2,"Lara, Myers and Barnett"
6563,Carol Jordan,Male,25,English,44.01,2025-07-13,West Cherylchester,Year 4,Garcia-Mckee
9013,David Richards,Male,20,Computer,97.96,2025-01-31,Phillipschester,Year 1,"Giles, Ramirez and Chen"
1270,Joseph Flores,Male,19,Science,88.39,2025-06-14,Morrisbury,Year 2,"Leach, Rocha and Wilson"
6388,Mary Ross,Female,23,Science,59.17,2024-12-05,South Brianland,Year 2,"Hill, Davis and Roberts"
4119,Stanley Cox,Female,18,Computer,80.74,2025-06-17,Lewisfurt,Year 3,Molina Inc
9702,Cassidy Gomez,Male,20,Math,54.81,2025-08-14,Garzastad,Year 3,"Nunez, Mooney and Clark"
6775,Marissa Miller,Male,22,Computer,59.67,2025-07-29,Bowenville,Year 1,Reyes-Jones
1315,Stacy White,Male,24,English,92.43,2024-12-23,Port Matthewtown,Year 3,Williams-Johnson
4841,Ashley Perkins,Male,20,Math,44.92,2025-08-19,Port Lorimouth,Year 4,"Marshall, Holmes and Hale"
6313,Marie Jefferson,Male,23,Science,47.79,2025-06-08,East Angelamouth,Year 1,Clark Inc
9576,Terri Cook,Female,18,Computer,59.75,2025-10-18,South Dawnmouth,Year 1,Crawford and Sons
7293,Andrew Blackwell,Male,19,Math,69.62,2024-11-27,Port Markville,Year 4,Phillips Inc
8396,Kyle Torres,Female,22,Science,72.42,2024-12-04,West Rebecca,Year 1,"Dixon, Hardy and Morgan"
7137,Norman Murphy,Female,24,History,57.55,2025-10-16,Kaufmantown,Year 3,Kennedy Group
8016,Suzanne Jones,Female,22,Science,49.23,2025-06-03,Nicholasport,Year 2,"Moore, Johnson and Perez"
1811,Charlotte Perez,Male,19,Computer,42.78,2025-03-20,Port Drew,Year 1,"Reese, Davis and Scott"
8428,Angela King,Female,19,Science,91.82,2024-10-22,North Gina,Year 4,"Bates, Gonzales and Graham"
3498,Victor Pham,Female,22,Computer,79.61,2025-09-17,East Ianton,Year 2,Williams-Spencer
6572,Alyssa Ruiz,Male,23,History,70.28,2025-07-22,Thomasville,Year 3,"Kane, Calhoun and Rodriguez"
6915,Thomas Mccann,Female,21,Computer,67.48,2025-08-31,South Kari,Year 1,"Harris, Mitchell and Haynes"
3154,Danielle Robertson,Male,20,English,82.03,2025-10-16,Joshualand,Year 4,"Mullen, Webster and Reyes"
6089,Jerry Mitchell,Male,24,English,64.29,2024-10-28,Christophermouth,Year 1,Santos Group
7344,Susan Roberts,Female,21,History,42.14,2024-11-08,East Erica,Year 1,Gordon-Allen
2362,Jamie Holmes,Female,20,English,73.97,2025-09-17,New Michele,Year 1,Rojas Inc
5020,Francisco Richardson,Female,24,English,64.94,2025-02-17,Walshfort,Year 4,Parks-Fields
1492,Stacie Davis,Male,25,Science,72.52,2025-10-12,Lake Ashley,Year 4,"Roberson, Ross and Payne"
9116,Steven Johnson,Female,20,History,45.06,2025-08-31,Amandaview,Year 3,Hernandez PLC
6510,Robert Wong,Female,20,Science,61.24,2025-03-12,Yangfurt,Year 4,Kerr LLC
7076,Crystal Ellison,Female,18,Science,58.31,2025-06-01,North Christina,Year 3,"Pineda, Sanchez and Brown"
2510,Rebecca Osborne,Female,21,Science,81.25,2025-10-09,East Samuelmouth,Year 2,"Ford, Brooks and Petty"
6286,William Frye,Female,25,English,61.04,2025-10-18,Patrickbury,Year 4,"Snow, Singh and Arroyo"
7240,Victoria Kelley,Male,23,English,58.14,2025-10-03,Powellfort,Year 4,"Reese, Cooper and Brown"
6164,Annette Robinson,Male,24,English,79.47,2025-06-28,Richardsontown,Year 4,Ross-Lara
3848,Monica Johnson,Female,21,English,50.66,2024-11-30,New Paul,Year 1,Jackson LLC
5938,Jason Thornton,Male,20,English,58.5,2025-04-09,New Maria,Year 2,Jones-Byrd
1054,Jonathan Bowers,Male,19,Science,89.36,2025-06-25,North Kimberly,Year 1,"Perez, Sanford and Graham"
9650,Melody Jensen,Female,21,Math,59.78,2025-03-10,Millerport,Year 1,Hernandez and Sons
3875,Dylan Graham,Female,21,History,97.88,2025-08-15,Katherineberg,Year 2,Salinas-Figueroa
5359,Jonathan Young,Male,22,Science,69.01,2025-06-09,Robinsonfurt,Year 1,Moreno Ltd
8816,Ashley Ortiz,Female,22,Science,52.16,2024-10-25,Jonathanside,Year 4,Ward-Brandt
6226,David Spears,Female,19,Computer,97.99,2025-04-21,North Eric,Year 1,Palmer-Ayala
4425,Stephanie Yoder,Male,24,Computer,91.1,2025-08-15,North Christopher,Year 1,"Gray, Hodges and Melton"
3720,Miranda Hayes,Female,22,Math,48.8,2025-02-26,Stewartbury,Year 2,Banks-Coleman
3954,Stephen Green,Female,19,Science,97.95,2025-01-01,East Carlos,Year 1,Rogers and Sons
8941,Heather Solis,Female,25,Math,41.62,2025-03-05,Fischerburgh,Year 2,Morales-Vaughan
8427,Megan Cole,Female,25,Science,48.91,2025-02-22,Port William,Year 3,Zuniga-Smith
9285,Melissa Black,Female,20,Computer,99.56,2025-07-14,Williamville,Year 2,"Johnson, Cole and Vasquez"
2430,Gregory Holden,Male,25,History,50.92,2025-07-16,Port Moniqueshire,Year 3,Allen-Pacheco
4492,Cindy Peterson,Female,25,English,76.51,2025-08-26,North Ryan,Year 1,Stuart Ltd
3631,Richard Padilla,Male,20,Math,95.95,2025-02-11,South Samantha,Year 3,Smith and Sons
6052,Pamela Roberts,Male,19,English,91.19,2025-06-24,Lake William,Year 4,Cooley-Maldonado
2207,Jacob Butler,Male,19,History,66.27,2025-07-31,Whiteland,Year 2,Lee-Gibbs
2555,Shannon Willis,Female,20,English,81.36,2025-03-10,Nancyville,Year 4,Murphy-Woods
1339,Michelle Stanton,Female,19,Computer,62.16,2025-04-25,Wayneview,Year 2,"Lewis, Rich and Anderson"
8413,Mark Rogers,Female,22,Math,56.24,2025-03-24,Jeremyburgh,Year 1,Perkins-Ross
8405,Kristina Clark,Female,25,Math,73.94,2025-06-08,Parkerport,Year 2,Howe PLC
5023,Raymond Gonzalez,Male,21,History,91.97,2024-12-06,Codyport,Year 3,"Johnson, Hunter and Anderson"
9648,Edward Richardson,Male,24,English,66.1,2025-03-26,Parrishhaven,Year 4,"Harris, Lopez and Hamilton"
1467,Lindsay Ramirez,Female,25,History,74.86,2025-08-08,Petersonberg,Year 1,"Fisher, Hardin and Perry"
4231,Tara Martinez DVM,Female,22,Math,96.22,2025-01-04,North Jessicastad,Year 4,"Gamble, Cooper and Hill"
9570,Maria Taylor,Female,25,History,74.48,2025-03-13,North Eric,Year 2,Garcia and Sons
4651,Francisco Clark,Female,18,English,61.47,2025-01-17,Diazmouth,Year 4,Bates Group
2859,Robert Boyle,Female,21,History,76.01,2025-04-30,Thomashaven,Year 4,Humphrey Ltd
5426,Nicole Jackson,Male,23,History,47.28,2025-08-08,Lake Elizabethfurt,Year 2,Howell-Wang
5114,Gregory Bruce,Female,24,Computer,75.39,2025-08-12,Hopkinston,Year 3,Fields PLC
9004,Matthew Lester,Female,18,History,84.7,2025-08-20,South Zachary,Year 3,Henderson Group
4617,Maria Jones,Male,20,History,92.8,2025-09-14,Chadside,Year 2,"Moreno, Robinson and Garrett"
1703,Courtney Perry,Male,18,Computer,84.95,2025-03-14,North Shelby,Year 4,Sweeney Ltd
5513,Margaret Brock,Female,25,Science,77.4,2025-08-24,North Dennisville,Year 4,"Rodriguez, Marks and Webster"
5376,Danielle Simmons,Female,19,Science,53.6,2025-02-10,North Justinview,Year 2,"Johnson, Robertson and Tanner"
5514,Patricia Mitchell,Male,19,Computer,55.49,2025-05-13,Port Davidton,Year 1,Rivas-Leonard
9462,Matthew Fuentes,Male,20,History,43.43,2025-10-12,Bradport,Year 1,Mcconnell-Hodge
4671,Erica Soto,Male,23,English,81.33,2025-08-08,South Micheleburgh,Year 1,Matthews-Simmons
7115,Charles Sims,Male,20,Science,84.58,2025-09-22,New Heather,Year 4,Stafford-Donovan
9445,Cheryl Reed,Female,25,Science,59.84,2025-02-05,Munozborough,Year 4,Thompson-Patel
9472,Matthew Robinson,Female,25,English,90.09,2025-09-22,Laurafurt,Year 4,Wilson-Mcbride
8090,Jennifer Allen,Female,25,English,60.22,2025-02-24,Davisport,Year 3,Gordon Inc
5952,Amber Mosley,Female,22,Computer,45.04,2025-05-23,Sotoport,Year 3,Marshall LLC
2421,Dr. Sabrina Lawrence,Female,25,History,66.03,2024-12-30,West Danielleberg,Year 4,Mcgee LLC
2064,Michael Haynes,Female,20,History,87.74,2025-06-08,West Jenniferberg,Year 2,"Brown, Ellis and Young"
8622,Tammy Davis,Male,20,History,48.74,2024-11-22,North Nicholasburgh,Year 4,"Jensen, Fisher and Reeves"
2518,Kelly Lewis,Male,24,English,62.72,2025-03-07,Port Mariahland,Year 4,Russell PLC
8093,Nancy Bass MD,Male,20,Computer,44.91,2025-02-23,North Douglas,Year 2,Smith LLC
4380,Renee Pitts,Male,23,Math,93.47,2025-05-01,North Ryan,Year 2,"Ellis, Franklin and Frazier"
8796,Derrick Jackson Jr.,Male,22,Computer,41.8,2025-05-31,Gonzalesshire,Year 3,Guzman LLC
8950,Megan Miller,Female,20,Computer,52.91,2025-08-05,West Erikaview,Year 2,Fisher-Wall
6706,Jillian Fernandez,Male,21,Math,49.01,2025-01-07,Jacksonberg,Year 1,Nichols-Evans
2061,Harold Thompson,Male,21,Computer,71.49,2024-11-21,Port Timothy,Year 4,"Pennington, Richardson and Patterson"
3924,Nathaniel Barrera,Female,19,Computer,92.55,2025-03-26,Gomezton,Year 3,"Richardson, Dawson and Yu"
8497,Corey Sharp,Female,25,English,61.4,2025-09-30,Christinaburgh,Year 2,Kelly-Goodman
4853,Larry Allen,Male,20,History,68.54,2025-06-30,North Jeremiahview,Year 4,Brown-Jackson
8027,Charles Ross,Male,23,English,48.92,2025-06-21,Wilsonfort,Year 3,Smith-Russell
2140,Maureen Harrington,Female,19,Computer,73.64,2024-12-22,Cherylstad,Year 1,Jackson and Sons
8636,Lindsey Fisher,Female,19,History,42.77,2025-06-18,South Christinaborough,Year 3,Williams Ltd
6560,Rachel Gibson,Female,24,History,62.75,2025-02-03,West Tina,Year 2,David-Russo
6669,Daniel Hansen,Female,18,History,43.9,2025-08-26,New Anthony,Year 4,Gutierrez Inc
9537,Michael Mills,Male,21,History,87.83,2025-09-26,East Kathryn,Year 4,Lee Group
7022,Catherine Lowe,Female,23,English,80.41,2025-07-13,Delgadoside,Year 4,"Davidson, Herrera and White"
5561,Ian Brown,Male,21,Computer,56.72,2025-01-06,Markbury,Year 2,"Fletcher, Gibbs and Estrada"
7610,Henry Smith,Male,23,Computer,68.18,2025-01-05,West Christopherberg,Year 1,Bullock and Sons
8823,Sandra Chavez,Male,24,History,83.19,2025-06-28,Port Megan,Year 1,"Copeland, Jones and Sanchez"
9611,Traci Myers,Male,24,History,67.55,2025-09-16,Rogersville,Year 3,Lozano Group
9670,Latoya Klein,Male,19,Math,92.3,2025-05-29,West Morgan,Year 4,Perez-Smith
6372,Mary Palmer,Male,19,Computer,91.21,2025-09-29,North Christine,Year 4,Mora-Neal
8974,Mr. Paul Rhodes,Male,20,Science,74.77,2025-06-17,Suttonbury,Year 3,Floyd-Johnson
2387,Richard Roach,Male,25,History,45.5,2025-01-16,Carlosside,Year 1,Hall PLC
6126,Samantha Smith,Female,18,Computer,45.0,2024-11-20,Port John,Year 1,"Costa, Hudson and Wiley"
8137,David Clark,Male,24,History,81.68,2025-04-15,Lake Matthewchester,Year 2,"Thomas, Moore and Davidson"
3351,George Scott,Female,22,Science,43.78,2025-04-20,Wilsonberg,Year 2,Smith PLC
5844,Anthony Long,Male,20,Math,59.11,2025-01-16,New Wesley,Year 4,"White, Mccoy and Sharp"
6826,Charles Garcia,Female,25,Math,65.05,2025-09-10,West Christina,Year 1,"Velasquez, Carpenter and Ware"
3041,Sara Martinez,Female,21,English,48.41,2025-07-25,North Johnburgh,Year 3,Miller Group
3252,Diana Rodriguez,Male,21,Computer,62.58,2025-05-21,Lake Jeff,Year 3,Pena-Mercado
9125,Roger Baker,Female,24,History,99.25,2024-12-20,Lake Jeremyborough,Year 1,Eaton Group
7716,Rebecca Snyder,Female,20,Math,92.59,2024-10-31,North Jenniferbury,Year 2,Mendoza and Sons
2633,Sara Dennis,Male,24,Math,99.52,2025-01-19,Langton,Year 4,Meyer-Fuller
3520,Ashley Baldwin,Male,22,History,72.25,2025-03-16,South Christopherland,Year 3,Johnson PLC
4203,Pamela Sullivan,Male,19,Math,59.75,2025-05-29,South Jacob,Year 4,Walker Group
6912,Kenneth Taylor,Male,19,Math,74.84,2024-12-27,New Marthaborough,Year 1,"Lee, Callahan and Schultz"
2542,Suzanne West,Male,24,Math,69.77,2025-07-19,Morriston,Year 3,Hill-Ortiz
3691,Nicholas Garrett,Female,20,Science,40.78,2024-11-15,Kimburgh,Year 4,"Cortez, Vargas and Gamble"
4454,Noah Munoz,Male,24,Math,94.37,2025-05-29,South Stephanie,Year 2,Johnston Group
4964,Lisa Ward,Female,23,English,63.72,2025-06-03,Port Juliebury,Year 3,"Nelson, Henderson and Washington"
3965,Zachary Mclaughlin,Male,21,Science,98.61,2025-04-18,Port Jerry,Year 2,Tate-Wilcox
9492,Erika Harmon,Male,21,English,64.03,2025-01-27,Kristastad,Year 1,Roberts-Webster
8532,Andrew Andrews MD,Female,21,English,75.7,2025-09-27,South Michelle,Year 2,"Smith, Johnson and Smith"
2924,Peter Martin,Female,22,Computer,95.6,2025-03-19,Lauriebury,Year 4,Taylor Group
1526,Jimmy Smith,Female,24,Science,50.11,2025-10-10,Summermouth,Year 3,Martinez LLC
9315,Dustin Lopez,Female,23,History,52.2,2024-12-22,East Amandastad,Year 1,Jackson-Bradley
4907,Cody Smith,Male,18,English,91.87,2025-09-09,Jamesfurt,Year 1,Thomas PLC
2645,Albert Moore,Male,24,English,53.17,2025-07-31,Angelaberg,Year 3,"Medina, Gray and Nelson"
1715,Andrea Bishop,Male,23,English,70.64,2025-05-22,New Jessica,Year 3,"Jones, Blake and Wright"
9371,Victor Perkins,Female,22,History,46.06,2025-04-04,Cindyburgh,Year 1,"Austin, Sanders and Taylor"
9777,Austin Green,Female,24,Computer,79.64,2025-05-25,Lake Gary,Year 4,Castro and Sons
4157,Tabitha Carter,Female,22,Science,67.57,2025-08-03,Mcleanshire,Year 4,"Phillips, Nelson and Romero"
4453,Stephen Burns,Female,23,Math,92.6,2025-07-24,North Jason,Year 1,Reid and Sons
6254,Crystal Orozco,Male,21,Math,72.64,2025-03-31,Port Laura,Year 4,Fuller-Allen
1482,Yvonne Harris,Female,19,Science,94.29,2025-01-19,Pattersonland,Year 1,Moore-Johnson
4800,Kenneth Robertson,Male,21,English,74.94,2025-08-09,East Kelly,Year 4,Fowler LLC
5143,Sherri Taylor DDS,Female,20,Science,53.33,2025-10-01,Rowestad,Year 3,Bailey PLC
4489,Barbara Edwards,Male,25,English,53.16,2025-03-05,North Kellystad,Year 3,"Cook, Torres and Lewis"
4378,Douglas Baker,Female,22,Science,63.48,2025-06-28,New Williamland,Year 4,Joseph-Henderson
1284,Terry Molina,Male,25,English,54.25,2025-03-25,Osborneshire,Year 4,"Reese, Herrera and Hamilton"
8383,Maureen Jordan,Female,19,History,41.99,2024-11-04,Stokesmouth,Year 3,Holland Group
5608,Sarah Wilson,Male,20,English,45.73,2025-08-09,Flynnberg,Year 3,"Perez, Norris and Potter"
9000,Troy Wilson,Female,20,Math,80.6,2025-06-27,Harveymouth,Year 2,Hunt-Robinson
1317,Scott Barry,Female,24,English,79.48,2024-12-01,Lake Kentbury,Year 3,"Mullen, Morales and Richards"
9765,Mary Rodriguez,Female,22,Computer,66.49,2025-08-06,Carmenfurt,Year 2,"Adams, Jones and Griffith"
1865,Gregory Vega,Male,19,History,96.29,2025-06-18,Christopherstad,Year 4,"Cook, Cole and Thornton"
5748,Jeff Briggs,Male,20,Math,84.17,2025-09-18,Josephmouth,Year 4,Bennett Group
2026,Drew Evans,Female,19,English,50.06,2025-05-07,Kaitlynchester,Year 4,Perry PLC
3274,Susan Morales,Male,22,History,70.13,2025-02-24,Port Ritaland,Year 3,"Pierce, Bridges and Brown"
2676,Sarah Williams,Female,20,Math,98.81,2025-08-03,North Crystal,Year 2,"Young, Downs and Rowland"
6502,Joshua Meyer,Male,21,English,86.76,2024-12-18,Parkerhaven,Year 1,"Archer, Chen and Hurst"
4304,Brittany Smith,Male,18,Computer,85.77,2025-03-04,Mortonhaven,Year 2,Wagner Ltd
9641,Ryan Hahn,Female,18,Math,75.97,2024-12-03,Jamesstad,Year 1,Douglas-Harris
8285,Jennifer Medina,Male,21,English,71.76,2025-07-27,Larryton,Year 3,"Conley, Summers and Pugh"
3069,Peter Garcia,Female,25,History,96.58,2025-03-27,Brycefort,Year 1,Elliott and Sons
5870,Paula Johnson,Male,19,English,96.25,2024-11-05,Barnestown,Year 4,Norris Ltd
8453,Alisha Johnson,Male,20,Computer,94.98,2025-06-16,West Paulbury,Year 4,Walters-Torres
2525,Lisa Barton,Male,22,English,90.84,2025-06-29,East Matthewbury,Year 2,Park LLC
3013,Mark Johnson,Male,23,Computer,78.67,2024-12-05,New Cameronfurt,Year 2,Johnson-Schwartz
1261,Bonnie Meyer,Male,19,History,85.69,2025-07-30,Noblemouth,Year 1,Ford-Mosley
6931,Karen Wilkinson,Male,18,Science,95.6,2025-05-31,Stephenport,Year 1,Pennington PLC
4364,Chad Fischer DDS,Male,25,History,85.11,2025-09-28,South Richard,Year 3,"Perry, Martin and Chapman"
7110,Jacob Miller,Female,18,Computer,73.53,2024-10-23,North James,Year 4,Webb Ltd
7019,Richard Williams,Female,19,English,98.72,2025-05-25,North Lisa,Year 1,Tucker Group
6186,Brian Parker,Male,20,Math,45.98,2024-12-11,South Terranceport,Year 2,"Walker, Berger and Thomas"
4988,Carla Rodriguez,Male,23,Computer,88.48,2025-05-24,Sheilabury,Year 4,Vega-Watts
9247,Casey Lopez,Male,22,Science,99.64,2025-08-04,New Andrewchester,Year 2,Rodriguez-Mckinney
6621,Cindy Watson,Male,21,English,98.82,2025-10-10,Erikville,Year 2,Nielsen Ltd
1641,Jessica Gutierrez,Male,19,History,98.79,2025-07-27,Tinaberg,Year 4,Harris-Carter
3209,William Brown,Male,20,Science,40.88,2024-12-01,Bernardshire,Year 1,Becker Ltd
3374,Jeremy Mcbride,Female,24,English,93.05,2025-03-29,Stephanieport,Year 3,"Smith, Figueroa and Powell"
6908,Benjamin Schwartz,Male,19,English,90.37,2024-11-11,Antoniotown,Year 2,Valenzuela LLC
3130,Paul Walker,Female,18,Math,59.39,2025-04-09,East Donnashire,Year 4,Elliott-Thornton
5588,Tiffany Williams,Female,18,Computer,80.68,2024-11-18,Christineland,Year 1,Vazquez Ltd
9998,Patricia Ortega,Female,18,Science,50.47,2025-06-12,Billymouth,Year 3,Page-Kelley
8610,Jonathan Hughes,Female,25,English,59.01,2025-03-15,Lake Jaredchester,Year 3,Casey PLC
9468,Anna Mcgrath,Male,24,Computer,47.24,2024-11-12,Adamstown,Year 2,"Rodriguez, Payne and Ross"
1864,Henry Martin,Female,20,Math,60.08,2024-11-03,Port Debra,Year 1,Cook and Sons
1470,Lauren Pratt,Male,23,Science,65.36,2024-12-22,Briannaborough,Year 2,Osborn LLC
6168,William West,Female,23,Science,97.36,2025-04-24,West Arthur,Year 4,Patel Group
4485,Daniel Tyler,Female,24,English,50.41,2025-09-11,Aguilarfurt,Year 1,"Hill, Adams and Martin"
5012,Sydney Reese,Female,20,Math,91.02,2025-06-05,Lake Jennifer,Year 2,"Gordon, Johnson and Davis"
1050,Diane Thompson,Female,19,Math,81.73,2025-01-14,Joebury,Year 2,"Adams, Proctor and Jacobs"
9678,Megan Sparks,Female,20,History,50.02,2025-02-02,Hooperstad,Year 4,Nunez PLC
4992,Taylor Martin,Male,19,Computer,97.09,2024-11-13,Wuhaven,Year 1,"Evans, Stanley and Marquez"
5310,Eric Hopkins,Male,21,English,47.12,2025-01-04,Adamsview,Year 4,Anderson Ltd
5002,Michael Johnson,Female,18,History,72.72,2025-04-11,Nathanville,Year 1,"Murphy, Edwards and Kelly"
7749,Victoria Carlson,Female,24,English,81.88,2025-09-17,Lawrencehaven,Year 4,Wiggins and Sons
9769,Andrew Nelson,Female,22,Math,60.52,2025-05-22,North Megan,Year 3,Jennings Ltd
4469,Grace Campbell,Female,25,Computer,80.75,2024-12-15,Lake Josephchester,Year 1,Briggs and Sons
5476,Timothy Wells,Male,21,English,45.29,2025-08-24,South Shannon,Year 4,Lewis-Singleton
4510,Lisa Martin,Female,25,English,49.1,2025-02-20,New John,Year 1,Avila Ltd
2136,Lisa Manning,Male,18,Computer,71.67,2025-01-04,Carlaton,Year 2,"Duke, Phillips and Snyder"
2479,Hector Ortiz,Male,21,Computer,72.68,2025-04-05,New Laceyborough,Year 3,Richardson-Johnson
2671,Allen Neal,Female,23,Science,79.67,2025-02-24,Ortegatown,Year 2,"Rice, Shepherd and Hudson"
5557,Cassidy Rogers,Female,19,Computer,71.08,2025-04-12,West Max,Year 3,"Gomez, Marshall and Morris"
5220,Jonathan Wright,Male,24,English,78.38,2025-04-01,South Jimmyhaven,Year 3,Chase and Sons
7009,Brenda Smith,Male,22,Science,65.5,2025-03-12,Hunterstad,Year 2,"Smith, Nelson and Reed"
7601,Heather Romero,Female,18,Computer,65.72,2025-03-31,Schmidtborough,Year 4,Sullivan-Pena
4650,Kaylee Newman,Male,18,History,73.66,2025-04-03,Sanderschester,Year 3,Wright-Anderson
5965,Rebecca Anderson,Male,19,History,86.83,2025-04-02,West William,Year 2,Hall PLC
9221,Tiffany Lucas,Male,21,Science,40.36,2025-10-19,North Jessicaport,Year 3,"Harris, Carey and Carney"
4502,Thomas Mcintyre,Female,21,Computer,57.21,2025-08-09,Lake Oscarton,Year 4,Gonzalez Inc
8461,Sarah Oliver,Female,24,Science,92.44,2025-01-18,West Mary,Year 3,"Mendez, Melton and Wright"
2707,Bryan Ramirez,Male,20,History,40.78,2024-11-08,Lake Kathleen,Year 1,"Mcdaniel, Cortez and Kim"
9834,Leslie Acevedo,Male,19,History,94.1,2024-12-09,Lake Nicole,Year 4,"Robertson, Richards and Barton"
3832,Wyatt Campbell,Female,21,Computer,84.38,2025-05-17,New Aliciaton,Year 2,Macdonald-Morales
5911,Denise Hayes,Female,18,Science,71.9,2024-10-31,Lake Samantha,Year 3,Wilson PLC
7686,Cole Russo,Female,18,Computer,59.66,2025-09-04,New Wendyhaven,Year 1,Jones PLC
2665,Heather Rivera,Male,22,History,83.14,2025-04-08,Port Sabrinaton,Year 4,"Wade, Snyder and Perez"
2553,Carrie Wilson,Female,21,Math,42.18,2024-11-17,East Paigehaven,Year 2,"Hendricks, Hahn and Vega"
8362,Amanda Duran,Female,18,Computer,40.39,2025-04-10,Jameston,Year 1,Keller Ltd
8793,Steven Jordan,Male,23,Computer,44.37,2024-11-25,Perezmouth,Year 2,"Adams, Davis and Rivera"
6697,Karen Fox,Male,19,English,45.89,2025-08-11,Adkinsbury,Year 4,Brown-Mata
8261,Stuart Gardner,Male,23,History,70.39,2024-12-17,Annport,Year 1,Ramirez-Morgan
7424,Madison Ellis,Female,20,Math,86.92,2025-06-06,West Joshua,Year 3,Davis PLC
3484,James Novak,Male,23,Science,57.28,2025-06-11,South Christopher,Year 1,Braun-Bird
6638,Alexis Boyer,Female,22,History,74.16,2025-08-08,Lake Stephen,Year 3,Vasquez-Sanchez
1676,Robert Hull,Female,19,Science,83.72,2025-02-04,Franklinchester,Year 1,"Wilkinson, Clements and Garcia"
7723,Brenda Lane,Male,24,Computer,76.25,2025-07-23,New Jimmystad,Year 4,Huffman-Henderson
7260,Brenda Morris,Female,21,Math,96.44,2025-10-08,Sanchezmouth,Year 1,Wilson-Robbins
3782,Joseph Smith,Female,20,Science,88.9,2024-10-30,South Scott,Year 2,"Delacruz, Garcia and Rivera"
1748,Thomas White,Female,22,Computer,63.33,2024-11-12,Moodyborough,Year 1,"Harris, King and Cooper"
6809,Victoria Henderson,Male,20,Math,59.11,2025-06-22,East Jenniferton,Year 4,"Parker, Davis and Patterson"
5541,Justin Gomez,Female,23,Computer,66.43,2025-01-13,East David,Year 2,Ruiz-Chambers
6359,Tracy Page,Male,18,History,60.34,2024-12-14,North Reneebury,Year 4,Moran-Fields
7498,Steven Nicholson,Male,23,English,58.05,2025-02-09,Lake David,Year 2,Stark-Brooks
4716,Matthew Porter,Female,21,History,44.64,2024-11-22,New Kimport,Year 3,"Morales, Griffin and Escobar"
5112,Brandon Rodriguez,Female,20,English,44.59,2025-09-21,Tonyaview,Year 3,Castillo Ltd
7297,Daniel Cooper,Female,21,Math,96.25,2024-11-30,West Stephanietown,Year 1,"Smith, Peterson and Williams"
5170,Nathan Brown,Male,20,English,71.92,2025-09-12,North Regina,Year 3,Wright and Sons
5651,Cathy Bradford,Female,23,English,71.77,2025-05-29,Port Malloryside,Year 1,"Smith, Ware and Good"
4003,Neil Ewing,Male,21,English,88.76,2025-06-16,East Felicia,Year 3,Warner Inc
5084,Jason Rogers,Male,22,Math,89.41,2025-03-16,New Graceland,Year 3,Ramirez-Livingston
9517,Jamie Espinoza,Male,21,Math,66.44,2025-09-08,Ericfurt,Year 3,Hendricks-Taylor
3152,Joseph Smith,Female,20,English,84.3,2025-07-16,West David,Year 2,"Spears, Page and Williams"
